"","null","com","Simpson","FunRao","FRed","FRic","FEve","FSpe","FDis","FDiv","FOri","Tax.rich"
"-242.8534",35,"-242.85",0.835673920718525,0.502655381812698,0.333018538905827,0.802846,0.652203,0.626927951592453,0.647823346881032,0.858886,0.361514124855289,22
"-238.534",35,"-238.5",0.830741795834825,0.453132870150483,0.377608925684342,0.796748,0.565134,0.495837658044879,0.499087923587313,0.649479,0.388640169494579,25
"-233.2534",35,"-233.25",0.76521449736134,0.449934450431282,0.315280046930058,0.808943,0.622776,0.537904688880009,0.546999684315361,0.75514,0.36924225043428,19
"-229.7534",35,"-229.75",0.696937357806124,0.345880828502997,0.351056529303127,0.353659,0.667566,0.512654394227699,0.381341497131534,0.794375,0.388542298077375,15
"-224.7534",35,"-224.75",0.5981985048188,0.348797103166208,0.249401401652592,0.825203,0.594725,0.496373170957573,0.446066644743416,0.729135,0.433361556171408,22
"-218.5534",35,"-218.55",0.517361998081506,0.300089433590673,0.217272564490832,0.439024,0.646174,0.487169149149913,0.357104813597303,0.858113,0.337484655812054,18
"-213.834",35,"-213.8",0.643455439616818,0.418276078511823,0.225179361104995,0.670732,0.672327,0.753402628693327,0.583680473694418,0.940084,0.359747034705229,19
"-210.2534",35,"-210.25",0.803913198703532,0.423438339023471,0.380474859680062,0.707317,0.594744,0.577758364597258,0.501691575042172,0.902699,0.366281418636177,20
"-204.934",35,"-204.9",0.545991232842663,0.347837127039937,0.198154105802725,0.813008,0.657779,0.752557854261821,0.504823839960458,0.938889,0.413700130766508,23
"-199.834",35,"-199.8",0.857987289360895,0.4897988540687,0.368188435292195,0.654472,0.382118,0.597210710277839,0.569753189161482,0.820326,0.381724629146017,23
"-196.734",35,"-196.7",0.737214797218101,0.431852851084367,0.305361946133734,0.867886,0.430457,0.635001906786625,0.562882566456738,0.768887,0.369510682704931,22
"-192.9534",35,"-192.95",0.899034777859029,0.524145335274222,0.374889442584807,0.804878,0.538976,0.642226499933788,0.657411613327688,0.740014,0.392416458391071,18
"-188.7534",35,"-188.75",0.750511082773247,0.482071396819361,0.268439685953886,0.731707,0.675775,0.699448493769973,0.689991280594185,0.944701,0.376718450246807,21
"-184.734",35,"-184.7",0.462070504487784,0.284013595959589,0.178056908528194,0.76626,0.717251,0.695219291362903,0.453903608761533,0.948988,0.4197271965404,22
"-180.5534",35,"-180.55",0.538557709283388,0.335640091507374,0.202917617776014,0.829268,0.537642,0.560273884748416,0.434008241767323,0.650737,0.376010787438401,18
"-270.5535",36,"-270.55",0.551632144330301,0.344630432414189,0.207001711916113,0.640244,0.41272,0.655306341141366,0.461552094898327,0.747961,0.340602893654627,18
"-266.9535",36,"-266.95",0.765659755085837,0.489497531884722,0.276162223201115,0.304878,0.621234,0.608801884804483,0.644144672310097,0.887275,0.379167121701772,12
"-262.4535",36,"-262.45",0.639530914886396,0.378895203084933,0.260635711801463,0.731707,0.667499,0.577639109608657,0.471415531269172,0.628716,0.351869222516698,20
"-257.135",36,"-257.1",0.889974523114093,0.575132162942797,0.314842360171296,0.780488,0.690036,0.682430275693164,0.754185374534145,0.875878,0.482493845294218,19
"-253.335",36,"-253.3",0.911670351904166,0.573665872051094,0.338004479853072,0.703252,0.69131,0.659324864609996,0.73605723342828,0.877319,0.411249535031595,20
"-251.935",36,"-251.9",0.488727485647088,0.264140702223012,0.224586783424076,0.597561,0.529573,0.429449570448786,0.285103640955858,0.643875,0.388084054341397,21
"-251.335",36,"-251.3",0.508578680922507,0.318980971680275,0.189597709242232,0.880081,0.553802,0.76052919580231,0.466356559440814,0.926553,0.404732114540536,21
"-250.0535",36,"-250.05",0.826965988288937,0.455759987729012,0.371206000559925,0.682927,0.632591,0.515295991484116,0.520591091729835,0.707988,0.406230699731763,17
"-248.1535",36,"-248.15",0.695426109486422,0.360207218223435,0.335218891262987,0.420732,0.577395,0.469980480111984,0.406004617430009,0.798273,0.389505160447373,22
"-246.1535",36,"-246.15",0.804615066609566,0.442204674334968,0.362410392274598,0.77439,0.648478,0.658542694437843,0.567530686792017,0.84783,0.448169273229391,19
"-244.535",36,"-244.5",0.682683756222254,0.387467628969796,0.295216127252458,0.581301,0.611004,0.515245901281751,0.487389560277445,0.74625,0.358855113649686,14
"-242.8535",36,"-242.85",0.857029817082721,0.497152831519833,0.359876985562889,0.825203,0.447072,0.599725148013795,0.623723353962275,0.843721,0.35879926919595,22
"-238.535",36,"-238.5",0.735901390190204,0.381805561084201,0.354095829106003,0.76626,0.479351,0.554512597323179,0.433331375766771,0.82619,0.38276064341473,25
"-233.2535",36,"-233.25",0.835767578214786,0.498752075089305,0.337015503125481,0.764228,0.459632,0.531627518611971,0.561539440437974,0.695479,0.363919393646048,26
"-229.7535",36,"-229.75",0.881390932824726,0.495519581018375,0.385871351806351,0.420732,0.634729,0.560159632046224,0.604029736509255,0.831352,0.359028813574545,18
"-224.7535",36,"-224.75",0.87520070815439,0.503967252767471,0.371233455386919,0.808943,0.608045,0.605196472373508,0.582778434955929,0.720358,0.435175357326678,21
"-218.5535",36,"-218.55",0.910370085759875,0.528111012164934,0.382259073594941,0.560976,0.589355,0.537696889294672,0.599171205333258,0.779191,0.405759407250091,18
"-213.835",36,"-213.8",0.883168897553418,0.479029404760953,0.404139492792465,0.388211,0.633721,0.490480378414262,0.524825872741877,0.777991,0.342974760569203,17
"-210.2535",36,"-210.25",0.874749231184634,0.534436736922353,0.340312494262281,0.715447,0.529106,0.576039116415798,0.644678401322844,0.82901,0.393881383691303,21
"-204.935",36,"-204.9",0.816790144118675,0.498965739282193,0.317824404836482,0.77439,0.651722,0.571484314886169,0.609366192861766,0.797671,0.381503764929004,23
"-199.835",36,"-199.8",0.697277717678127,0.415085720923263,0.282191996754864,0.50813,0.636163,0.562752716074814,0.515334186293505,0.736079,0.357421185818526,16
"-196.735",36,"-196.7",0.825581563413495,0.458645790836432,0.366935772577063,0.739837,0.563285,0.527119688549447,0.531182011914512,0.722319,0.391842229208943,27
"-192.9535",36,"-192.95",0.731929324841081,0.418859074168247,0.313070250672834,0.479675,0.514214,0.552257348803908,0.512366312805733,0.748519,0.34161342673734,18
"-188.7535",36,"-188.75",0.806987613674647,0.459055773787799,0.347931839886848,0.660569,0.55695,0.650022083138341,0.58952157792213,0.913269,0.411166511447521,26
"-184.735",36,"-184.7",0.84734619450918,0.496134921942046,0.351211272567133,0.705285,0.611652,0.640400917831631,0.61488208789788,0.858479,0.410291242820891,19
"-180.5535",36,"-180.55",0.795496369802357,0.480136624180556,0.3153597456218,0.705285,0.462641,0.614677567087432,0.633390189471721,0.779682,0.408572483095831,20
"-270.5536",37,"-270.55",0.895497139854609,0.546845952948363,0.348651186906246,0.54878,0.586373,0.606235888559111,0.665927120010611,0.800673,0.485705115090285,17
"-266.9536",37,"-266.95",0.767290977697298,0.444776440996151,0.322514536701146,0.648374,0.621467,0.558442115530558,0.537592991652475,0.804433,0.376212235889827,18
"-262.4536",37,"-262.45",0.851536463862057,0.450644131848226,0.400892332013831,0.808943,0.560037,0.509274417750611,0.499828915187297,0.594592,0.354392871899764,25
"-257.136",37,"-257.1",0.905243290466822,0.54728217944591,0.357961111020912,0.660569,0.674194,0.69039986648696,0.694282878325592,0.891891,0.500582648635943,21
"-253.336",37,"-253.3",0.885492451126581,0.512875314748766,0.372617136377814,0.79065,0.653191,0.556040374890491,0.577865321124566,0.725432,0.353470242758577,21
"-251.936",37,"-251.9",0.750949007518446,0.443604576744839,0.307344430773607,0.599593,0.548927,0.50939131027037,0.516776737059735,0.752892,0.398226027010632,20
"-251.336",37,"-251.3",0.691904962030028,0.344026049378736,0.347878912651292,0.815041,0.477132,0.503198719281484,0.391499784144617,0.791263,0.384564173303654,22
"-250.0536",37,"-250.05",0.726719963621396,0.451268684695866,0.27545127892553,0.351626,0.566434,0.563934450693753,0.569989255544795,0.836823,0.405310288644745,13
"-248.1536",37,"-248.15",0.800087572955682,0.440383309858246,0.359704263097436,0.831301,0.57711,0.624849441272673,0.513748900836049,0.798791,0.357829372754212,21
"-246.1536",37,"-246.15",0.886039212153586,0.532854177276947,0.353185034876639,0.686992,0.597516,0.610215416919929,0.646734357142088,0.834422,0.376260334428603,20
"-244.536",37,"-244.5",0.796318926152757,0.479464466467427,0.31685445968533,0.845528,0.508922,0.523728581171966,0.577912717655556,0.810066,0.352619890545027,23
"-242.8536",37,"-242.85",0.695474090604836,0.453358998767682,0.242115091837154,0.680894,0.641017,0.650982584441435,0.636599165157131,0.888202,0.336810246433804,18
"-238.536",37,"-238.5",0.689971595894936,0.35536139710488,0.334610198790057,0.776423,0.513967,0.489076025381155,0.429183577907541,0.780307,0.324902712361581,23
"-233.2536",37,"-233.25",0.879365969109703,0.550656657687072,0.328709311422631,0.563008,0.633374,0.674433385329006,0.743814016765851,0.912331,0.367645380178516,18
"-229.7536",37,"-229.75",0.780733110530397,0.494303300010665,0.286429810519731,0.762195,0.725615,0.593658878274227,0.640259084968762,0.9138,0.377915030568231,20
"-224.7536",37,"-224.75",0.726587273768765,0.331337497635113,0.395249776133652,0.772358,0.621639,0.465111986060173,0.349337041503709,0.776124,0.393361746161995,22
"-218.5536",37,"-218.55",0.654728220381709,0.324032224884756,0.330695995496953,0.843496,0.546623,0.415601330796967,0.342152868720987,0.59785,0.447637558467241,23
"-213.836",37,"-213.8",0.864242892468347,0.505636732220728,0.358606160247619,0.778455,0.624848,0.590942237304578,0.609145513831649,0.758681,0.370836386333844,18
"-210.2536",37,"-210.25",0.851417189423191,0.452357600203915,0.399059589219276,0.544715,0.601003,0.600813306163982,0.541709661431473,0.92806,0.36290429665142,22
"-204.936",37,"-204.9",0.866570688296122,0.515172280187436,0.351398408108686,0.565041,0.694216,0.594286784347629,0.647331679947635,0.833029,0.344957505713781,25
"-199.836",37,"-199.8",0.829365429476405,0.511240633430729,0.318124796045676,0.575203,0.51561,0.616354005956864,0.649721721647658,0.829625,0.366132566766364,19
"-196.736",37,"-196.7",0.8933859127856,0.54508315216776,0.34830276061784,0.743902,0.63336,0.65683297779292,0.698631013874895,0.876671,0.469164773590871,18
"-192.9536",37,"-192.95",0.714862656654904,0.361096018166805,0.353766638488099,0.660569,0.546393,0.424124024788806,0.34858975860147,0.723628,0.387444516645096,19
"-188.7536",37,"-188.75",0.812171810454418,0.508773493063006,0.303398317391412,0.806911,0.562007,0.699313390847462,0.674030454634738,0.855158,0.383876262430455,21
"-184.736",37,"-184.7",0.840030043593722,0.460209621728737,0.379820421864985,0.426829,0.441996,0.710271157239874,0.583992027121043,0.758507,0.402414995605822,14
"-180.5536",37,"-180.55",0.69729532363704,0.351848387651575,0.345446935985466,0.5,0.641684,0.471538076691163,0.411289237370795,0.841599,0.34723845804121,19
"-270.5537",38,"-270.55",0.916544469768536,0.502108006894789,0.414436462873747,0.680894,0.784131,0.53658874275087,0.553644385492821,0.77573,0.400918676143648,24
"-266.9537",38,"-266.95",0.826257542863685,0.474679723266631,0.351577819597054,0.632114,0.551072,0.605665080754896,0.587849078926161,0.870883,0.347154840452024,25
"-262.4537",38,"-262.45",0.840974296455802,0.511768322655789,0.329205973800013,0.542683,0.46455,0.627724772184194,0.655212270643043,0.812623,0.391947961157052,25
"-257.137",38,"-257.1",0.878897200696535,0.526944104119,0.351953096577535,0.461382,0.588659,0.578286599240084,0.631943855806338,0.816863,0.348198702811827,16
"-253.337",38,"-253.3",0.867369880447182,0.53157233020543,0.335797550241752,0.79065,0.439938,0.671262866251574,0.650045236606383,0.858505,0.39940077905058,22
"-251.937",38,"-251.9",0.822318696808897,0.459162348244685,0.363156348564211,0.74187,0.677356,0.521154580403483,0.513408546386739,0.703018,0.469404261115072,24
"-251.337",38,"-251.3",0.729331326138863,0.427520779575639,0.301810546563224,0.660569,0.445894,0.51013249034322,0.522258701075843,0.666361,0.38095472564738,20
"-250.0537",38,"-250.05",0.514001237118612,0.306866121971614,0.207135115146998,0.400407,0.63959,0.542162609534247,0.408914494102594,0.944742,0.335867721639333,19
"-248.1537",38,"-248.15",0.847006185711003,0.485946713752174,0.361059471958829,0.715447,0.465232,0.553144750965957,0.560953404586445,0.724379,0.369068003396104,22
"-246.1537",38,"-246.15",0.845461468998966,0.470713601659073,0.374747867339892,0.876016,0.493093,0.605275961262628,0.578252438990524,0.829062,0.483183650741659,25
"-244.537",38,"-244.5",0.794901697385888,0.44127745884513,0.353624238540758,0.477642,0.586763,0.53429198340868,0.562369134549376,0.884293,0.410667256625303,19
"-242.8537",38,"-242.85",0.812052806186099,0.48027398793821,0.331778818247889,0.754065,0.658227,0.760158490390908,0.634882308585292,0.925046,0.413615772829991,18
"-238.537",38,"-238.5",0.724051300142096,0.317305665025793,0.406745635116304,0.487805,0.592563,0.707259072998819,0.350128123947516,0.935508,0.42910337349804,20
"-233.2537",38,"-233.25",0.646717553963872,0.428592663871382,0.21812489009249,0.70935,0.502992,0.679118428017261,0.602559836452993,0.967456,0.402390654301564,18
"-229.7537",38,"-229.75",0.639448314644204,0.319979188153837,0.319469126490367,0.558943,0.588001,0.472687482007089,0.308343502766153,0.681705,0.327310304731822,19
"-224.7537",38,"-224.75",0.659118381368125,0.383861378565408,0.275257002802718,0.619919,0.504936,0.668645861260441,0.578194201368376,0.866186,0.441155696112311,17
"-218.5537",38,"-218.55",0.559977300967617,0.359595155689408,0.200382145278209,0.591463,0.715983,0.76830125637624,0.507397170488247,0.958484,0.477677651857081,15
"-213.837",38,"-213.8",0.82198218190614,0.478355263326537,0.343626918579604,0.611789,0.644691,0.578071400303568,0.581368934825788,0.766909,0.351422157558641,20
"-210.2537",38,"-210.25",0.773495296579063,0.454468762894637,0.319026533684426,0.53252,0.696308,0.504897523119934,0.524486338247248,0.805689,0.345901241274793,20
"-204.937",38,"-204.9",0.894445645592741,0.520689577073739,0.373756068519003,0.54065,0.587863,0.578204763840697,0.610887259638068,0.819457,0.390262234595687,15
"-199.837",38,"-199.8",0.791419862979103,0.322896788006634,0.468523074972469,0.650407,0.442942,0.471121327418387,0.315614527422584,0.71569,0.360736935238134,17
"-196.737",38,"-196.7",0.404762906552809,0.270427320102276,0.134335586450533,0.599593,0.578761,0.622203826234119,0.39575819771333,0.951373,0.339340899180793,19
"-192.9537",38,"-192.95",0.698368905975852,0.439229149619955,0.259139756355896,0.445122,0.558573,0.650380014411126,0.579858974087998,0.925603,0.378268751851484,18
"-188.7537",38,"-188.75",0.803390038241785,0.414545816612507,0.388844221629277,0.538618,0.610395,0.547589754108799,0.480329930638254,0.81373,0.400565097662066,20
"-184.737",38,"-184.7",0.850337692600578,0.478960979813041,0.371376712787537,0.485772,0.599725,0.567030094438472,0.56116432288488,0.851925,0.366170241858309,24
"-180.5537",38,"-180.55",0.474618016695898,0.32588570256534,0.148732314130557,0.605691,0.602811,0.854687065938897,0.512270286368493,0.972894,0.474272432378242,19
"-270.5538",39,"-270.55",0.808463100898557,0.431306684902153,0.377156415996405,0.723577,0.578971,0.509250884755156,0.476238744420127,0.509967,0.35033658190499,21
"-266.9538",39,"-266.95",0.771791096990702,0.444957487153374,0.326833609837329,0.53252,0.462622,0.577058430485196,0.500500555958821,0.764099,0.428001066120184,17
"-262.4538",39,"-262.45",0.691323445304934,0.372188418847579,0.319135026457355,0.754065,0.675303,0.562774195331155,0.433426823675016,0.912326,0.3516473940961,22
"-257.138",39,"-257.1",0.787982061218203,0.467204118174286,0.320777943043917,0.713415,0.603357,0.528387913607981,0.548933227950625,0.769008,0.364430497391884,20
"-253.338",39,"-253.3",0.694202805340471,0.429412934717868,0.264789870622603,0.648374,0.672452,0.547304175335338,0.553193024759193,0.816714,0.387259621731787,15
"-251.938",39,"-251.9",0.603798236200893,0.349428719581126,0.254369516619766,0.743902,0.625379,0.476530143100291,0.413306796759454,0.778425,0.394820217530225,26
"-251.338",39,"-251.3",0.866100682456633,0.524818899342898,0.341281783113735,0.54878,0.757847,0.758822123559235,0.699969847486218,0.920715,0.431197874462805,17
"-250.0538",39,"-250.05",0.761964212111009,0.429429372093562,0.332534840017447,0.323171,0.205917,0.505432570291266,0.51791772628802,0.699507,0.351834360864444,12
"-248.1538",39,"-248.15",0.719430178126078,0.406682946113796,0.312747232012282,0.672764,0.484617,0.486274989501971,0.465200562995213,0.546979,0.358386238449564,20
"-246.1538",39,"-246.15",0.867860916263271,0.479199579632017,0.388661336631255,0.772358,0.544497,0.679063669456724,0.598542447206622,0.883274,0.411423379292559,22
"-244.538",39,"-244.5",0.911063618401175,0.575261998786299,0.335801619614875,0.79878,0.73188,0.652040156589557,0.728187215924009,0.851161,0.435612029656364,21
"-242.8538",39,"-242.85",0.672669900678871,0.434039977587421,0.238629923091451,0.378049,0.491583,0.569267101245104,0.58420210152339,0.803222,0.37311255311847,14
"-238.538",39,"-238.5",0.900230544516434,0.585923924376688,0.314306620139746,0.880081,0.602434,0.736050998035292,0.780811990215361,0.882825,0.422530933183826,21
"-233.2538",39,"-233.25",0.834865864325304,0.543148545715723,0.29171731860958,0.658537,0.561084,0.698979927944181,0.730333348814335,0.922181,0.396197662487197,20
"-229.7538",39,"-229.75",0.916754087983838,0.524297180992709,0.392456906991128,0.743902,0.61544,0.562411320776812,0.589294052323157,0.774789,0.362180454302092,22
"-224.7538",39,"-224.75",0.575624369736056,0.38668577673832,0.188938592997736,0.571138,0.581245,0.704597583582595,0.584435724011731,0.945582,0.322022323020243,18
"-218.5538",39,"-218.55",0.911112555983033,0.559817770809508,0.351294785173525,0.833333,0.628749,0.6201277921119,0.69406270803351,0.81524,0.415108309134532,19
"-213.838",39,"-213.8",0.871004937254621,0.502950140316432,0.368054796938189,0.715447,0.632794,0.572098091454836,0.603284540118452,0.916484,0.396265083712833,22
"-210.2538",39,"-210.25",0.91451745556433,0.543419996109713,0.371097459454617,0.418699,0.664863,0.599240459841151,0.652709879319076,0.886359,0.342519528926404,21
"-204.938",39,"-204.9",0.56675095777302,0.319230815661225,0.247520142111795,0.634146,0.715825,0.514383492519539,0.401050547369,0.846621,0.411068401003687,21
"-199.838",39,"-199.8",0.776514373128016,0.502942020687496,0.27357235244052,0.670732,0.486397,0.78902600515471,0.77105065244805,0.937728,0.579123612151498,24
"-196.738",39,"-196.7",0.438613888669562,0.241422910261364,0.197190978408198,0.849593,0.623143,0.439241082297202,0.29453441223489,0.611662,0.4827651068608,22
"-192.9538",39,"-192.95",0.83179097341536,0.520542649694455,0.311248323720905,0.784553,0.383486,0.649808594645213,0.698952850256152,0.864097,0.376406644641488,23
"-188.7538",39,"-188.75",0.703225790214077,0.42712254553808,0.276103244675997,0.560976,0.547236,0.534034305556966,0.558294998609769,0.800919,0.341795732158869,18
"-184.738",39,"-184.7",0.878067365035189,0.529142611010748,0.348924754024441,0.707317,0.608418,0.59973411823102,0.637397439419631,0.759587,0.434710741178177,20
"-180.5538",39,"-180.55",0.794405564602802,0.453747013762167,0.340658550840635,0.845528,0.666687,0.537418314947074,0.550255032171936,0.814088,0.377843721336247,22
"-270.5539",40,"-270.55",0.867550943275154,0.487753756119565,0.379797187155588,0.682927,0.613329,0.542642193607465,0.557334660600809,0.769803,0.362605395617708,24
"-266.9539",40,"-266.95",0.37704268919336,0.191688757802882,0.185353931390479,0.861789,0.414266,0.448060133927519,0.216815733678797,0.769508,0.327601129158491,22
"-262.4539",40,"-262.45",0.792571387319071,0.472007740903278,0.320563646415793,0.703252,0.627722,0.59685197433196,0.575704369828911,0.762868,0.383502775260705,19
"-257.139",40,"-257.1",0.84549160074693,0.503325035093427,0.342166565653502,0.658537,0.666665,0.577332230666621,0.627050451210073,0.824886,0.389639192965527,22
"-253.339",40,"-253.3",0.763372569333293,0.393878099406278,0.369494469927015,0.784553,0.557723,0.558312095994258,0.373946618705051,0.713107,0.348217476165793,20
"-251.939",40,"-251.9",0.909544032136358,0.503187500456707,0.40635653167965,0.646341,0.672721,0.537677951657288,0.586676399331415,0.808989,0.385758866549349,24
"-251.339",40,"-251.3",0.669025155786795,0.477784020897259,0.191241134889537,0.672764,0.582743,0.705482945167824,0.713210625648986,0.924067,0.439105747930074,16
"-250.0539",40,"-250.05",0.615777623960581,0.359456173603543,0.256321450357038,0.703252,0.536513,0.623250189924346,0.503083998173543,0.920362,0.349392195628226,22
"-248.1539",40,"-248.15",0.740648364494644,0.40997170159059,0.330676662904054,0.408537,0.525846,0.543463192890212,0.459899552356986,0.71178,0.410730586413672,16
"-246.1539",40,"-246.15",0.766383927171183,0.435605036519807,0.330778890651377,0.380081,0.550006,0.5709896351621,0.555805111881765,0.796089,0.401537347105043,16
"-244.539",40,"-244.5",0.688813921473981,0.429121040765627,0.259692880708354,0.443089,0.722429,0.598309499755292,0.552151601091514,0.915041,0.337037554071719,17
"-242.8539",40,"-242.85",0.788364309540151,0.443704516446232,0.344659793093918,0.794715,0.490942,0.619587821785154,0.53192424508359,0.811813,0.348850980778539,19
"-238.539",40,"-238.5",0.688815416264623,0.416227782805127,0.272587633459496,0.672764,0.650962,0.588860122673151,0.538979798248949,0.910251,0.336461969899174,20
"-233.2539",40,"-233.25",0.847545251295356,0.506607606886823,0.340937644408533,0.825203,0.551271,0.62922093776672,0.659500198510719,0.842633,0.357338030373394,23
"-229.7539",40,"-229.75",0.758530216710824,0.365944363389533,0.392585853321291,0.455285,0.535987,0.472386348609188,0.380613856502997,0.770883,0.417426120488416,15
"-224.7539",40,"-224.75",0.752609008454359,0.401431494499599,0.351177513954759,0.745935,0.487442,0.539521597216023,0.538363578825056,0.86251,0.331255148698777,23
"-218.5539",40,"-218.55",0.882931861023494,0.50327574302364,0.379656117999854,0.422764,0.599681,0.554746349741134,0.581893656733677,0.892986,0.353493057363829,19
"-213.839",40,"-213.8",0.881274498600258,0.441445839700992,0.439828658899267,0.534553,0.435434,0.511988018803108,0.455060229145902,0.818996,0.349813351351423,20
"-210.2539",40,"-210.25",0.897972451293467,0.509521599611667,0.3884508516818,0.703252,0.484789,0.55500246672856,0.610855886406592,0.765693,0.377322193643451,23
"-204.939",40,"-204.9",0.876726761472011,0.484701204921827,0.392025556550184,0.686992,0.52547,0.556366734001865,0.576802870766592,0.827598,0.342652734806257,23
"-199.839",40,"-199.8",0.717620984364489,0.440566767478622,0.277054216885867,0.735772,0.511018,0.568771664141539,0.549136237853867,0.840652,0.367973104101103,19
"-196.739",40,"-196.7",0.879279697553592,0.501355754242207,0.377923943311385,0.678862,0.535179,0.572474205132821,0.615129467451354,0.760926,0.399888066263232,20
"-192.9539",40,"-192.95",0.807476152698762,0.512660118962046,0.294816033736717,0.796748,0.666261,0.611528288931356,0.665752378593564,0.831258,0.357441355771329,21
"-188.7539",40,"-188.75",0.799840352485465,0.4782438702273,0.321596482258164,0.605691,0.560653,0.728819869561037,0.640539130170812,0.933649,0.393071927742542,21
"-184.739",40,"-184.7",0.828612971815503,0.574120680328104,0.254492291487399,0.794715,0.636421,0.735505063816891,0.812072907783576,0.887064,0.551974827401087,20
"-180.5539",40,"-180.55",0.895515084361624,0.518287806766288,0.377227277595336,0.591463,0.735294,0.579237953221988,0.613501303201881,0.795153,0.406646633638685,16
"-270.5540",41,"-270.55",0.890915797536066,0.470818646447633,0.420097151088433,0.745935,0.456695,0.561463422068859,0.55417071337923,0.82594,0.355470444911021,22
"-266.9540",41,"-266.95",0.749627519292513,0.40141509022983,0.348212429062683,0.841463,0.406064,0.492089354486117,0.49127276549827,0.807273,0.370502890790382,28
"-262.4540",41,"-262.45",0.475834691748987,0.269912860030268,0.205921831718719,0.577236,0.633421,0.443376657014986,0.339734634204271,0.647566,0.404015733068946,16
"-257.140",41,"-257.1",0.788738296707213,0.466054095735091,0.322684200972122,0.601626,0.655723,0.501591726537401,0.536567849402989,0.740764,0.404409878503182,17
"-253.340",41,"-253.3",0.763073498033211,0.470500759788138,0.292572738245073,0.619919,0.734128,0.643114593403388,0.640942615589413,0.945948,0.340423505321661,21
"-251.940",41,"-251.9",0.887441222831638,0.515216567322236,0.372224655509402,0.784553,0.523435,0.5715317042661,0.632678751281514,0.742644,0.345385048698828,21
"-251.340",41,"-251.3",0.722449476428939,0.462278598467367,0.260170877961572,0.388211,0.627231,0.591986530696887,0.647821213459346,0.962117,0.370627268763348,15
"-250.0540",41,"-250.05",0.803861667314943,0.517327014680702,0.286534652634241,0.835366,0.467054,0.687203925606782,0.692529604071597,0.847611,0.404365772186824,19
"-248.1540",41,"-248.15",0.483124254602375,0.250142161596002,0.232982093006373,0.76626,0.514355,0.549537898531456,0.314744901325907,0.886672,0.33670145859785,22
"-246.1540",41,"-246.15",0.669410614255341,0.362412631700973,0.306997982554368,0.408537,0.501892,0.470422271295466,0.417717396604412,0.717667,0.34446420808521,20
"-244.540",41,"-244.5",0.502213965324971,0.303508214329252,0.198705750995719,0.556911,0.504591,0.565560668757864,0.390645241667255,0.82457,0.321105726976707,16
"-242.8540",41,"-242.85",0.802413112730246,0.454552475247671,0.347860637482575,0.747967,0.448997,0.523016728759068,0.540348355349301,0.715586,0.356313846238203,24
"-238.540",41,"-238.5",0.925319228761885,0.521041813872069,0.404277414889816,0.898374,0.63026,0.561680400548617,0.586673163757266,0.760571,0.415213299234964,23
"-233.2540",41,"-233.25",0.810102391383139,0.538465125865252,0.271637265517887,0.770325,0.638016,0.751192286643087,0.748485192734137,0.897277,0.463242480040428,17
"-229.7540",41,"-229.75",0.525405085420638,0.261761678538169,0.263643406882468,0.623984,0.680738,0.478182946988317,0.302127923165369,0.735895,0.325244006870265,23
"-224.7540",41,"-224.75",0.905329243359353,0.489536341907466,0.415792901451887,0.420732,0.662589,0.506398234099265,0.545262626342255,0.717826,0.356347894026353,17
"-218.5540",41,"-218.55",0.756847293151531,0.460377645024813,0.296469648126718,0.713415,0.510572,0.602022979723547,0.558045268736396,0.854381,0.400407363461252,19
"-213.840",41,"-213.8",0.748532486948821,0.382215999638872,0.366316487309949,0.611789,0.434638,0.55760376693132,0.463798135418733,0.829494,0.424685350656043,16
"-210.2540",41,"-210.25",0.767847190465183,0.453374265275632,0.314472925189551,0.922764,0.717703,0.613940069847196,0.583818607293783,0.84672,0.355579159763887,25
"-204.940",41,"-204.9",0.894419603838976,0.513893304464474,0.380526299374502,0.422764,0.594712,0.602016275587895,0.613820414053657,0.82065,0.404423890310454,17
"-199.840",41,"-199.8",0.757652445355739,0.49400874160519,0.263643703750548,0.607724,0.510034,0.774263987789056,0.747942850618764,0.937656,0.423222930531141,19
"-196.740",41,"-196.7",0.813547722508005,0.551763802500264,0.26178392000774,0.817073,0.479543,0.708732216213071,0.773955447410016,0.91143,0.429352877731893,21
"-192.9540",41,"-192.95",0.904660164661113,0.532928936261118,0.371731228399995,0.680894,0.494615,0.585747132425107,0.614200665074671,0.786304,0.392250709061865,20
"-188.7540",41,"-188.75",0.800164841869967,0.483887519994947,0.316277321875019,0.910569,0.576512,0.584699003427888,0.600658073076702,0.720163,0.546015262067444,21
"-184.740",41,"-184.7",0.832258602011243,0.480053677055515,0.352204924955728,0.371951,0.648469,0.56780638209563,0.577374054202598,0.885955,0.338877613455056,20
"-180.5540",41,"-180.55",0.833628628816421,0.456449696708722,0.377178932107699,0.78252,0.555205,0.5946554738423,0.557592851136264,0.829999,0.399343703653123,21
"-270.5541",42,"-270.55",0.904371389967042,0.535333903223384,0.369037486743658,0.510163,0.460114,0.590759819362107,0.652562919139654,0.888931,0.376037623071437,18
"-266.9541",42,"-266.95",0.758611697228609,0.473480706518954,0.285130990709655,0.676829,0.73384,0.669056831021629,0.637063457837597,0.86427,0.374070322932159,22
"-262.4541",42,"-262.45",0.30013146250475,0.202925527156288,0.0972059353484612,0.453252,0.667302,0.916400477330607,0.365775424628736,0.982896,0.893054540757429,20
"-257.141",42,"-257.1",0.73396749910217,0.412380783887802,0.321586715214368,0.621951,0.653984,0.593782341243833,0.512086929407121,0.825065,0.340759499546513,21
